Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Token Listrik,READY STOCK Box Meteran Listrik Token PLN Kayu MDF Anti Luntur,token listrik,ready stock box meteran listrik token pln kayu mdf anti luntur,meteran listrik token pln kayu mdf anti luntur,meter listrik token pln kayu mdf anti luntur,11.0,8.0,3.0,27.3
Shopee,Token Listrik,"Stiker Vinyl JUAL PULSA, PAKET DATA, TOKEN LISTRIK ukuran 10x23 CM",stiker vinyl,stiker vinyl jual pulsa paket data token listrik ukuran x cm,stiker vinyl pulsa data token listrik,stiker vinyl pulsa data token listrik,11.0,6.0,5.0,45.5
Shopee,Token Listrik,Cod!!! Box Listrik Tutup Token Listrik Pulsa Pintu Kayu Termurah,token listrik,cod box listrik tutup token listrik pulsa pintu kayu termurah,listrik tutup token listrik pulsa pintu kayu,listrik tutup token listrik pulsa pintu kayu,10.0,7.0,3.0,30.0
Shopee,Token Listrik,READY STOCK Box Listrik Tutup Token Listrik Pulsa Pintu Kayu,token listrik,ready stock box listrik tutup token listrik pulsa pintu kayu,listrik tutup token listrik pulsa pintu kayu,listrik tutup token listrik pulsa pintu kayu,10.0,7.0,3.0,30.0
Shopee,Token Listrik,READY STOCK Nanhayu Tkisi - Box Cover Token Listrik KWH Meter Listrik Prabayar/Digital,token listrik,ready stock nanhayu tkisi box cover token listrik kwh meter listrik prabayardigital,nanhayu tkisi cover token listrik kwh listrik prabayardigital,nanhayu tkisi cover token listrik kwh listrik prabayardigital,13.0,8.0,5.0,38.5
Shopee,Token Listrik,Alat Penghemat Daya Listrik Hemat kWh Tagihan Pulsa Token / Bulanan PLN Soft Start,penghemat daya listrik,alat penghemat daya listrik hemat kwh tagihan pulsa token bulanan pln soft start,alat penghemat daya listrik kwh tagihan pulsa token bulanan pln soft start,alat hemat daya listrik kwh tagih pulsa token bulan pln soft start,14.0,12.0,2.0,14.3
Shopee,Token Listrik,Tutup KWH Token Pulsa Meteran Listrik Kuncian Gembok,token listrik,tutup kwh token pulsa meteran listrik kuncian gembok,tutup kwh token pulsa meteran listrik kuncian gembok,tutup kwh token pulsa meter listrik kunci gembok,8.0,8.0,0.0,0.0
Shopee,Token Listrik,Box Meteran Listrik PLN Estetik - Penutup Box Token MDF 17x10x30 cm,box meteran listrik,box meteran listrik pln estetik penutup box token mdf xx cm,meteran listrik pln estetik penutup token mdf xx,meter listrik pln estetik tutup token mdf xx,12.0,8.0,4.0,33.3
Shopee,Token Listrik,Casing Box Meteran Listrik Wood MDF - Pelindung Token PLN 17x10x30 cm,casing meteran listrik,casing box meteran listrik wood mdf pelindung token pln xx cm,casing meteran listrik wood mdf pelindung token pln xx,casing meter listrik wood mdf lindung token pln xx,12.0,9.0,3.0,25.0
Shopee,Token Listrik,READY STOCK AULIART BOX METERAN LISTRIK TOKEN PLN TUTUP LISTRIK MCB COVER SHABBY KWH METER CUSTOM,token listrik,ready stock auliart box meteran listrik token pln tutup listrik mcb cover shabby kwh meter custom,auliart meteran listrik token pln tutup listrik mcb cover shabby kwh custom,auliart meter listrik token pln tutup listrik mcb cover shabby kwh custom,16.0,12.0,4.0,25.0
Shopee,Token Listrik,Box Listrik Tutup Token Listrik Pulsa Pintu Kayu,token listrik,box listrik tutup token listrik pulsa pintu kayu,listrik tutup token listrik pulsa pintu kayu,listrik tutup token listrik pulsa pintu kayu,8.0,7.0,1.0,12.5
Shopee,Token Listrik,[isi 100 pcs] STRUK TOKEN LISTRIK PLN | NOTA TOKEN LISTRIK,token listrik,isi pcs struk token listrik pln nota token listrik,struk token listrik pln nota token listrik,struk token listrik pln nota token listrik,11.0,7.0,4.0,36.4
Shopee,Token Listrik,Box Tutup Meteran Listrik Token.Untuk Meteran Model Baru Token Bok Tutup Meteran Prabayar,tutup meteran listrik,box tutup meteran listrik tokenuntuk meteran model baru token bok tutup meteran prabayar,tutup meteran listrik tokenuntuk meteran token bok tutup meteran prabayar,tutup meter listrik tokenuntuk meter token bok tutup meter prabayar,13.0,10.0,3.0,23.1
Shopee,Token Listrik,tokozeifang | 2025 Penghemat Listrik PLN Electric Saver / Electricity Saving Box Alat Hemat Daya kWh Soft Start Tagihan Pulsa Token / Bulanan,penghemat listrik,tokozeifang penghemat listrik pln electric saver electricity saving box alat hemat daya kwh soft start tagihan pulsa token bulanan,tokozeifang penghemat listrik pln electric saver electricity saving alat daya kwh soft start tagihan pulsa token bulanan,tokozeifang hemat listrik pln electric saver electricity saving alat daya kwh soft start tagih pulsa token bulan,23.0,17.0,6.0,26.1
Shopee,Token Listrik,Box listrik mesin baru pascabayar / box token listrik polos putih #standart,box token listrik,box listrik mesin baru pascabayar box token listrik polos putih standart,listrik mesin pascabayar token listrik standart,listrik mesin pascabayar token listrik standart,12.0,6.0,6.0,50.0
Shopee,Token Listrik,Wadah Meteran Listrik Token & Pascabayar MDF - Tutup Box PLN 17x10x30,wadah meteran listrik,wadah meteran listrik token pascabayar mdf tutup box pln xx,meteran listrik token pascabayar mdf tutup pln xx,meter listrik token pascabayar mdf tutup pln xx,12.0,8.0,4.0,33.3
Shopee,Token Listrik,Osy - Box Listrik Tutup Token Listrik Pulsa Pintu Kayu,token listrik,osy box listrik tutup token listrik pulsa pintu kayu,osy listrik tutup token listrik pulsa pintu kayu,osy listrik tutup token listrik pulsa pintu kayu,10.0,8.0,2.0,20.0
Shopee,Token PLN,Token Listrik Diskon Murah PROMO PLN 1 Juta,token listrik,token listrik diskon murah promo pln juta,token listrik pln juta,token listrik pln juta,8.0,4.0,4.0,50.0
Shopee,Token PLN,Pulsa Listrik Token Listrik PLN Amanah 100%,token listrik,pulsa listrik token listrik pln amanah,pulsa listrik token listrik pln,pulsa listrik token listrik pln,7.0,5.0,2.0,28.6
Shopee,Token PLN,TOKEN PLN | PLN TOKEN MINI PROMO  | TOKEN PLN 5K - TOKEN PLN 10K,token listrik,token pln pln token mini promo token pln k token pln k,token pln pln token token pln token pln,token pln pln token token pln token pln,15.0,8.0,7.0,46.7
Shopee,Token PLN,Token Listrik PLN Aman Murah dan Amanah,token listrik,token listrik pln aman murah dan amanah,token listrik pln,token listrik pln,7.0,3.0,4.0,57.1
Shopee,Token PLN,TOKEN PLN CEPAT & MURAH 20K - 100K,token listrik,token pln cepat murah k k,token pln,token pln,8.0,2.0,6.0,75.0
Shopee,Token PLN,Isi Ulang Token Pln Nominal Besar Termurah,token listrik,isi ulang token pln nominal besar termurah,ulang token pln,ulang token pln,7.0,3.0,4.0,57.1
Shopee,Token PLN,Token Listrik Mini 5K 10K 15K Asli Cepat Listrik PLN Nominal Lengkap,token listrik,token listrik mini k k k asli cepat listrik pln nominal lengkap,token listrik listrik pln,token listrik listrik pln,12.0,4.0,8.0,66.7
Shopee,Token PLN,TOKEN LISTRIK PLN MURAH 20K 50K 100K PROSES CEPAT!!!,token listrik,token listrik pln murah k k k proses cepat,token listrik pln proses,token listrik pln proses,9.0,4.0,5.0,55.6
Shopee,Token PLN,TOKEN PLN  20/50/100 murah dan cepat,token listrik,token pln murah dan cepat,token pln,token pln,6.0,2.0,4.0,66.7
Shopee,Token PLN,Token Listrik PLN 15.000 | Pulsa Listrik 15K Proses Instan,token listrik,token listrik pln pulsa listrik k proses instan,token listrik pln pulsa listrik proses,token listrik pln pulsa listrik proses,10.0,6.0,4.0,40.0
Shopee,Token PLN,TOKEN LISTRIK PLN NOMINAL 25.000 TERMURAH,token listrik,token listrik pln nominal termurah,token listrik pln,token listrik pln,6.0,3.0,3.0,50.0
Shopee,Token PLN,TOKEN PLN MURAH,token listrik,token pln murah,token pln,token pln,3.0,2.0,1.0,33.3
Shopee,Token PLN,TOKEN LISTRIK PLN NOMINAL 50.000 TERMURAH,token listrik,token listrik pln nominal termurah,token listrik pln,token listrik pln,6.0,3.0,3.0,50.0
Shopee,Token PLN,Token Listrik PLN Nominal Besar - Pengisian Cepat dan Mudah,token listrik,token listrik pln nominal besar pengisian cepat dan mudah,token listrik pln pengisian mudah,token listrik pln isi mudah,10.0,5.0,5.0,50.0
Shopee,Token PLN,Token Listrik 20 | 25 | 50 | 100 | 200.,token listrik,token listrik,token listrik,token listrik,11.0,2.0,9.0,81.8
Shopee,Token PLN,pulsa listrik pln,token listrik,pulsa listrik pln,pulsa listrik pln,pulsa listrik pln,3.0,3.0,0.0,0.0
Shopee,Token PLN,TOKEN LISTRIK PLN NOMINAL 20.000 TERMURAH,token listrik,token listrik pln nominal termurah,token listrik pln,token listrik pln,6.0,3.0,3.0,50.0
Shopee,Token PLN,TOKEN LISTRIK (PLN) HOT PROMO,token listrik,token listrik pln hot promo,token listrik pln hot,token listrik pln hot,5.0,4.0,1.0,20.0
Shopee,Token PLN,[Promo] Token Listrik PLN Murah,token listrik,promo token listrik pln murah,token listrik pln,token listrik pln,5.0,3.0,2.0,40.0
Shopee,Token PLN,"Token Listrik 20K, 50K Termurah Hemat Asli",token listrik,token listrik k k termurah hemat asli,token listrik,token listrik,7.0,2.0,5.0,71.4
Shopee,Token PLN,TOKEN LISTRIK PLN 100K & 200K PROMO TERMURAH TERLARIS DISKON,token listrik,token listrik pln k k promo termurah terlaris diskon,token listrik pln,token listrik pln,10.0,3.0,7.0,70.0
Shopee,Token PLN,Token Listrik PLN promo 20 50 100,token listrik,token listrik pln promo,token listrik pln,token listrik pln,7.0,3.0,4.0,57.1
Shopee,Token PLN,"Token Listrik PLN 5.000 10.000 15.000 20.000 25.000 50.000 - Promo, Murah, Langsung Dikirim",token listrik,token listrik pln promo murah langsung dikirim,token listrik pln langsung dikirim,token listrik pln langsung kirim,14.0,5.0,9.0,64.3
Shopee,Token PLN,TOKEN LISTRIK PRABAYAR PROMO  PLN 15 15k 20 20k 50 50k 100 100k 200 200k 500 500k 1 juta 1 jt 1jt 1000k,token listrik,token listrik prabayar promo pln k k k k k k juta jt jt k,token listrik prabayar pln juta jt jt,token listrik prabayar pln juta jt jt,23.0,7.0,16.0,69.6
Shopee,Token PLN,20K Token Listrik PLN Prabayar - Pengiriman Cepat & Langsung Via Chat,token listrik,k token listrik pln prabayar pengiriman cepat langsung via chat,token listrik pln prabayar pengiriman langsung via chat,token listrik pln prabayar kirim langsung via chat,12.0,8.0,4.0,33.3
Shopee,Token PLN,Token PROMO Listrik 100 Dan 200 Murah Proses Cepat,token listrik,token promo listrik dan murah proses cepat,token listrik proses,token listrik proses,9.0,3.0,6.0,66.7
Shopee,Token PLN,TOKEN LISTRIK PLN 20 RIBU / 20000,token listrik,token listrik pln ribu,token listrik pln ribu,token listrik pln ribu,7.0,4.0,3.0,42.9
Shopee,Token PLN,TOKEN PLN ECERAN MULAI DARI 5K - WARUNG KOMUNIKA,token listrik,token pln eceran mulai dari k warung komunika,token pln eceran warung komunika,token pln ecer warung komunika,9.0,5.0,4.0,44.4
Shopee,Token PLN,TOKEN LISTRIK 25K 25000 25Ribu 25Rb | Promo Pulsa PLN Pintar Eceran Grosir Murah Langsung Kirim Kode Via Chat | Serba 0 Rupiah,token listrik,token listrik k ribu rb promo pulsa pln pintar eceran grosir murah langsung kirim kode via chat serba rupiah,token listrik ribu rb pulsa pln eceran langsung kode via chat serba rupiah,token listrik ribu rb pulsa pln ecer langsung kode via chat serba rupiah,23.0,13.0,10.0,43.5
Shopee,Token PLN,Token Listrik Prabayar Digital 20 Digit,token listrik,token listrik prabayar digital digit,token listrik prabayar digit,token listrik prabayar digit,6.0,4.0,2.0,33.3
Shopee,Token PLN,Promo Token Listrik 100K 100Rb,token listrik,promo token listrik k rb,token listrik rb,token listrik rb,5.0,3.0,2.0,40.0
Shopee,Token PLN,TOKEN LISTRIK PROMO PLN MURAH 15 15k 20 20k 50 50k 100 100k 200 200k 500 500k 1 juta,token listrik,token listrik promo pln murah k k k k k k juta,token listrik pln juta,token listrik pln juta,19.0,4.0,15.0,78.9
Shopee,Token PLN,Token Listrik 500Rb PROMO Dikirim Via Kurir,token listrik,token listrik rb promo dikirim via kurir,token listrik rb dikirim via kurir,token listrik rb kirim via kurir,7.0,6.0,1.0,14.3
Shopee,Token PLN,Pulsa/Token/PLN Listrik Proses Cepat Murah,token listrik,pulsatokenpln listrik proses cepat murah,pulsatokenpln listrik proses,pulsatokenpln listrik proses,5.0,3.0,2.0,40.0
Shopee,Token PLN,Token Listrik promo 15k proses cepat,token listrik,token listrik promo k proses cepat,token listrik proses,token listrik proses,6.0,3.0,3.0,50.0
Shopee,Token PLN,TOKEN PLN 100K,token listrik,token pln k,token pln,token pln,3.0,2.0,1.0,33.3
Shopee,Token PLN,TOKEN LISTRIK 20K MURAH DAN CEPAT,token listrik,token listrik k murah dan cepat,token listrik,token listrik,6.0,2.0,4.0,66.7
Shopee,Token PLN,Token Listrik / Pulsa PLN Prabayar 20 50 100 ribu 20000 50000 100000,token listrik,token listrik pulsa pln prabayar ribu,token listrik pulsa pln prabayar ribu,token listrik pulsa pln prabayar ribu,13.0,6.0,7.0,53.8
Shopee,Token PLN,Token Listrik 200,token listrik,token listrik,token listrik,token listrik,3.0,2.0,1.0,33.3
Shopee,Token PLN,TOKEN LISTRIK PLN PROMO 15/20/50/100  (20x5  100 100k) (20x10 200 200k) (20x25 500 500k) PALING MURAH,token listrik,token listrik pln promo x k x k x k paling murah,token listrik pln,token listrik pln,16.0,3.0,13.0,81.2
Shopee,Token PLN,TOKEN LISTRIK 15K 15000 15Ribu 15Rb | Promo Pulsa PLN Pintar Eceran Grosir Murah Langsung Kirim Kode Via Chat,token listrik,token listrik k ribu rb promo pulsa pln pintar eceran grosir murah langsung kirim kode via chat,token listrik ribu rb pulsa pln eceran langsung kode via chat,token listrik ribu rb pulsa pln ecer langsung kode via chat,19.0,11.0,8.0,42.1
Shopee,Token PLN,TERMURAH TOP BANGET UP SALDO/REGULER ALL  OPERATOR SELULER,pulsa,termurah top banget up saldoreguler all operator seluler,banget up saldoreguler operator,banget up saldoreguler operator,8.0,4.0,4.0,50.0
Shopee,Token PLN,BISA COD NOMOR CANTIK TELKOMSEL 10 DIGIT BISA DIGUNAKAN DI WILAYAH INDONESIA BONUS KUOTA INTERNET 5000GB,nomor telkomsel,bisa cod nomor cantik telkomsel digit bisa digunakan di wilayah indonesia bonus kuota internet gb,nomor telkomsel digit wilayah indonesia bonus kuota internet gb,nomor telkomsel digit wilayah indonesia bonus kuota internet gb,16.0,9.0,7.0,43.8
Shopee,Token PLN,MCB Pln modif request anti jegglek anti panas,mcb pln,mcb pln modif request anti jegglek anti panas,mcb pln modif request anti jegglek anti panas,mcb pln modif request anti jegglek anti panas,8.0,8.0,0.0,0.0
Shopee,Token PLN,"MCB Schneider Biru PLN 1P 2A/4A/6A/10A/16A/20A/25A/35A/40A - Perlindungan Listrik, SNI Standar, Anti Jeglek",mcb schneider,mcb schneider biru pln p aaaaaaaaa perlindungan listrik sni standar anti jeglek,mcb schneider pln aaaaaaaaa perlindungan listrik sni anti jeglek,mcb schneider pln aaaaaaaaa lindung listrik sni anti jeglek,13.0,9.0,4.0,30.8
Shopee,Token PLN,ijuk duri penghalang panjat /ijuk PLN / ijuk pengusir tikus &ular ukuran 50 cm,ijuk duri penghalang,ijuk duri penghalang panjat ijuk pln ijuk pengusir tikus ular ukuran cm,ijuk duri penghalang panjat ijuk pln ijuk pengusir tikus ular,ijuk duri halang panjat ijuk pln ijuk usir tikus ular,14.0,10.0,4.0,28.6
Shopee,Token PLN,MCB modif Schneider pln anti jeglek bisa regues,mcb schneider,mcb modif schneider pln anti jeglek bisa regues,mcb modif schneider pln anti jeglek regues,mcb modif schneider pln anti jeglek regues,8.0,7.0,1.0,12.5
Shopee,Token PLN,MCB PLN modif ABB SH 201 biru anti jeglek bisah request second original 2a 4a 6a 10a 16a 20a 25a 35a 50a,mcb pln,mcb pln modif abb sh biru anti jeglek bisah request second original a a a a a a a a a,mcb pln modif abb sh anti jeglek bisah request second,mcb pln modif abb sh anti jeglek bisah request second,22.0,10.0,12.0,54.5
Shopee,Token PLN,MCB Modif schneider pln 1 phase anti jeglek siap pake di jamin normal,mcb schneider,mcb modif schneider pln phase anti jeglek siap pake di jamin normal,mcb modif schneider pln phase anti jeglek pake jamin,mcb modif schneider pln phase anti jeglek pake jamin,13.0,9.0,4.0,30.8
Shopee,Token PLN,MCB Modif Anti-Jeglek Merlin Gerin Pln 1P,mcb,mcb modif antijeglek merlin gerin pln p,mcb modif antijeglek merlin gerin pln,mcb modif antijeglek merlin gin pln,7.0,6.0,1.0,14.3
Shopee,Token PLN,MCB modif Merlin gerin pln 1pas anti jeglek siap pakai di jamin normal,mcb,mcb modif merlin gerin pln pas anti jeglek siap pakai di jamin normal,mcb modif merlin gerin pln pas anti jeglek pakai jamin,mcb modif merlin gin pln pas anti jeglek pakai jamin,13.0,10.0,3.0,23.1
Shopee,Token PLN,MCB MODIF ABB SH201 PLN 1PAS ORGINAL SIAP PAKEK DI JAMIN NURMAL,mcb,mcb modif abb sh pln pas orginal siap pakek di jamin nurmal,mcb modif abb sh pln pas orginal pakek jamin nurmal,mcb modif abb sh pln pas orginal pakek jamin nurmal,12.0,10.0,2.0,16.7
Shopee,Token PLN,TOKEN LISTRIK PLN PRABAYAR 20.000 - 50.000 - 100.000,token listrik,token listrik pln prabayar,token listrik pln prabayar,token listrik pln prabayar,9.0,4.0,5.0,55.6
Shopee,Token PLN,"TOKEN LISTRIK PROMO PLN PRABAYAR [5.000, 10.000, 15.000, 20.000, 50.000, 100.000] 5 5k 10 10k 15 15k 20 20k 50 50k 100 100k  TERMURAH",token listrik,token listrik promo pln prabayar k k k k k k termurah,token listrik pln prabayar,token listrik pln prabayar,24.0,4.0,20.0,83.3
Shopee,Token PLN,Token Listrik Murah,token listrik,token listrik murah,token listrik,token listrik,3.0,2.0,1.0,33.3
Shopee,Token PLN,TOKEN Listrik/PLN Prabayar 200.000 Proses Cepat,token listrik,token listrikpln prabayar proses cepat,token listrikpln prabayar proses,token listrikpln prabayar proses,6.0,4.0,2.0,33.3
Shopee,Token PLN,TOKEN LISTRIK PRABAYAR PROMO PLN 5 5k 10 10k 15 15k 20 20k 50 50k 100 100k 200 200k 500 500k 1 Juta 1jt 1 jt,token listrik,token listrik prabayar promo pln k k k k k k k k juta jt jt,token listrik prabayar pln juta jt jt,token listrik prabayar pln juta jt jt,26.0,7.0,19.0,73.1
Shopee,Token PLN,Token Listrik MURAH,token listrik,token listrik murah,token listrik,token listrik,3.0,2.0,1.0,33.3
