Source,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Klik K24,TAMR SARI KURMA 250ML,tamr sari kurma,tamr sari kurma ml,tamr sari kurma,tamr sari kurma,4.0,3.0,1.0,25.0
Klik K24,SAHARA SARI KURMA 330G,sahara sari kurma,sahara sari kurma g,sahara sari kurma,sahara sari kurma,4.0,3.0,1.0,25.0
Klik K24,AMIRA SARI KURMA 175G,amira sari kurma,amira sari kurma g,amira sari kurma,amira sari kurma,4.0,3.0,1.0,25.0
Klik K24,KAROMAH SARI KURMA 250G,karomah sari kurma,karomah sari kurma g,karomah sari kurma,karomah sari kurma,4.0,3.0,1.0,25.0
Klik K24,SIDOLA MKP 15ML,sidola mkp,sidola mkp ml,sidola mkp,sidola mkp,3.0,2.0,1.0,33.3
Klik K24,SIDOLA MKP 30ML,sidola mkp,sidola mkp ml,sidola mkp,sidola mkp,3.0,2.0,1.0,33.3
Klik K24,ANTANGIN LOZ HONEY MINT,antangin loz honey mint,antangin loz honey mint,antangin loz honey mint,antangin loz honey mint,4.0,4.0,0.0,0.0
Klik K24,SIDOLA MKP 100ML,sidola mkp,sidola mkp ml,sidola mkp,sidola mkp,3.0,2.0,1.0,33.3
Klik K24,SIDOLA MINYAK TELON 60ML,sidola minyak telon,sidola minyak telon ml,sidola minyak telon,sidola minyak ton,4.0,3.0,1.0,25.0
Klik K24,SIDOLA MINYAK TELON 100ML,sidola minyak telon,sidola minyak telon ml,sidola minyak telon,sidola minyak ton,4.0,3.0,1.0,25.0
Klik K24,V FRESH LANG MINYAK ANGIN AROMATHERAPHY 8ML,v fresh lang minyak angin,v fresh lang minyak angin aromatheraphy ml,fresh lang minyak angin aromatheraphy,fresh lang minyak angin aromatheraphy,7.0,5.0,2.0,28.6
Klik K24,SAFE CARE 3 POINT OIL TELON AROMATHERAPY 30ML,safe care oil,safe care point oil telon aromatherapy ml,safe care point oil telon aromatherapy,safe care point oil ton aromatherapy,8.0,6.0,2.0,25.0
Klik K24,SIDOLA MKP 60ML,sidola mkp,sidola mkp ml,sidola mkp,sidola mkp,3.0,2.0,1.0,33.3
Klik K24,IBOE NATURAL DRINK JAHE 25G SACH,iboe jahe,iboe natural drink jahe g sach,iboe drink jahe sach,iboe drink jahe sach,6.0,4.0,2.0,33.3
Klik K24,HOT IN CREAM AROMATHERAPY 60ML,hot in cream,hot in cream aromatherapy ml,hot in cream aromatherapy,hot in cream aromatherapy,5.0,4.0,1.0,20.0
Klik K24,ENTROSTOP HERBAL ANAK SACH,entrostop herbal,entrostop herbal anak sach,entrostop herbal sach,entrostop herbal sach,4.0,3.0,1.0,25.0
Klik K24,MIXAGRIP HERBAL GREGES 15ML SACHET,mixagrip herbal greges,mixagrip herbal greges ml sachet,mixagrip herbal greges,mixagrip herbal greges,5.0,3.0,2.0,40.0
Klik K24,BALPIRIK AROMATHERAPY LAVENDER 20G,balpirik aromatherapy lavender,balpirik aromatherapy lavender g,balpirik aromatherapy lavender,balpirik aromatherapy lavender,4.0,3.0,1.0,25.0
Klik K24,GAJAH MINYAK TELON 120ML,gajah minyak telon,gajah minyak telon ml,gajah minyak telon,gajah minyak ton,4.0,3.0,1.0,25.0
Klik K24,GAJAH MINYAK TELON 30ML,gajah minyak telon,gajah minyak telon ml,gajah minyak telon,gajah minyak ton,4.0,3.0,1.0,25.0
Klik K24,MY BABY MINYAK TELON PLUS LAVENDER 150ML,baby minyak telon,my baby minyak telon plus lavender ml,my baby minyak telon lavender,my baby minyak ton lavender,7.0,5.0,2.0,28.6
Klik K24,BAN LENG YOE 100ML,ban leng yoe,ban leng yoe ml,ban leng yoe,ban leng yoe,4.0,3.0,1.0,25.0
Klik K24,MINYAK ANGIN V FRESH LAVENDER ROLL ON 8ML,minyak angin,minyak angin v fresh lavender roll on ml,minyak angin fresh lavender on,minyak angin fresh lavender on,8.0,5.0,3.0,37.5
Klik K24,TOLAK ANGIN CARE MINYAK ANGIN AROMATHERAPY 10ML,tolak angin care minyak angin,tolak angin care minyak angin aromatherapy ml,tolak angin care minyak angin aromatherapy,tolak angin care minyak angin aromatherapy,7.0,6.0,1.0,14.3
Klik K24,LASERIN HERBAL SIRUP 30ML,laserin herbal sirup,laserin herbal sirup ml,laserin herbal sirup,laserin herbal sirup,4.0,3.0,1.0,25.0
Klik K24,MADU TJ KURMA 150G,madu tj kurma,madu tj kurma g,madu tj kurma,madu tj kurma,4.0,3.0,1.0,25.0
Klik K24,MADU TJ KURMA 250G,madu tj kurma,madu tj kurma g,madu tj kurma,madu tj kurma,4.0,3.0,1.0,25.0
Klik K24,TOLAK ANGIN TABLET (1 Strip isi 4 Tablet),tolak angin,tolak angin tablet strip isi tablet,tolak angin tablet strip tablet,tolak angin tablet strip tablet,8.0,5.0,3.0,37.5
Klik K24,CAVIPLEX TABLET,caviplex,caviplex tablet,caviplex tablet,caviplex tablet,2.0,2.0,0.0,0.0
Klik K24,SURBEX Z TABLET (1 Strip isi 6 tablet),surbex z,surbex z tablet strip isi tablet,surbex tablet strip tablet,surbex tablet strip tablet,8.0,4.0,4.0,50.0
Klik K24,SURBEX T TABLET (1 Strip isi 6 Tablet),surbex t,surbex t tablet strip isi tablet,surbex tablet strip tablet,surbex tablet strip tablet,8.0,4.0,4.0,50.0
Klik K24,MOTHERS CHOICE PREGNANCY&BREAST FEEDING (1 botol isi 30 kapsul),mothers choice pregnancy,mothers choice pregnancybreast feeding botol isi kapsul,mothers choice pregnancybreast feeding kapsul,mothers choice pregnancybreast feeding kapsul,9.0,5.0,4.0,44.4
Klik K24,PIGEON BREAST PADS HONEYCOMB (1 Dos isi 36),pigeon breast pads honeycomb,pigeon breast pads honeycomb dos isi,pigeon breast pads honeycomb dos,pigeon breast pads honeycomb dos,8.0,5.0,3.0,37.5
Klik K24,PIGEON BREAST PAD COMFY FEEL (1 Dos isi 12 Pcs),pigeon breast pad,pigeon breast pad comfy feel dos isi pcs,pigeon breast pad comfy feel dos,pigeon breast pad comfy feel dos,10.0,6.0,4.0,40.0
Klik K24,FOLAVICAP 400MCG TABLET,folavicap,folavicap mcg tablet,folavicap mcg tablet,folavicap mcg tablet,3.0,3.0,0.0,0.0
Klik K24,STARFOLAT TABLET,starfolat,starfolat tablet,starfolat tablet,starfolat tablet,2.0,2.0,0.0,0.0
Klik K24,ANEMOLAT 1MG TABLET,anemolat,anemolat mg tablet,anemolat mg tablet,anemolat mg tablet,3.0,3.0,0.0,0.0
Klik K24,FOLAVICAP 1000MCG TABLET,folavicap,folavicap mcg tablet,folavicap mcg tablet,folavicap mcg tablet,3.0,3.0,0.0,0.0
Klik K24,SAMBUNGAN ASI / NIPPLE SHIELD JENNY,sambungan asi nipple shield jenny,sambungan asi nipple shield jenny,sambungan asi nipple shield jenny,sambung asi nipple shield jenny,6.0,5.0,1.0,16.7
Klik K24,MOM UUNG SUNFLOWER LECITHIN (1 botol isi 30 kapsul),mom uung sunflower lecithin,mom uung sunflower lecithin botol isi kapsul,mom uung sunflower lecithin kapsul,mom uung sunflower lecithin kapsul,9.0,5.0,4.0,44.4
Klik K24,NULACTA UNTUK IBU,nulacta,nulacta untuk ibu,nulacta,nulacta,3.0,1.0,2.0,66.7
Klik K24,PIGEON BREAST PAD (1 Dos isi 36 Pcs),pigeon breast pad,pigeon breast pad dos isi pcs,pigeon breast pad dos,pigeon breast pad dos,8.0,4.0,4.0,50.0
Klik K24,PROCALMA CAPSUL,procalma capsur,procalma capsul,procalma capsul,procalma capsul,2.0,2.0,0.0,0.0
Klik K24,NUVITA NUTRI FOLIC 1000MCG (1 strip isi 10 tablet),nuvita nutri folic,nuvita nutri folic mcg strip isi tablet,nuvita nutri folic mcg strip tablet,nuvita nutri folic mcg strip tablet,9.0,6.0,3.0,33.3
Klik K24,HERBA ASIMOR 10G SACHET (1 dos isi 10 sachet),herba asimor,herba asimor g sachet dos isi sachet,herba asimor dos,herba asimor dos,9.0,3.0,6.0,66.7
Klik K24,CALCID PEPPERMINT CHEW TABLET,peppermint chew,calcid peppermint chew tablet,calcid peppermint chew tablet,calcid peppermint chew tablet,4.0,4.0,0.0,0.0
Klik K24,MOLOCO PLUS B12 TABLET,molo co plus b12,moloco plus b tablet,moloco tablet,moloco tablet,4.0,2.0,2.0,50.0
Klik K24,BLACKMORES LACTA WELL (1 botol isi 30 kapsul lunak),blackmores lacta well,blackmores lacta well botol isi kapsul lunak,blackmores lacta well kapsul,blackmores lacta well kapsul,9.0,4.0,5.0,55.6
Klik K24,BLACKMORES LACTA WELL (1 botol isi 60 kapsul lunak),blackmores lacta well,blackmores lacta well botol isi kapsul lunak,blackmores lacta well kapsul,blackmores lacta well kapsul,9.0,4.0,5.0,55.6
Klik K24,LACTASIN KAPSUL,lactasin kapsul,lactasin kapsul,lactasin kapsul,lactasin kapsul,2.0,2.0,0.0,0.0
Klik K24,OBICAL TABLET,obical,obical tablet,obical tablet,obical tablet,2.0,2.0,0.0,0.0
Klik K24,PRENAGEN ESENSIS MOKA 360G,prengen esensis moka,prenagen esensis moka g,prenagen esensis moka,prenagen esens moka,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN LACTAMOM MOKA 400G,prenagen lactamom moka,prenagen lactamom moka g,prenagen lactamom moka,prenagen lactamom moka,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN ESENSIS COKL 180GR,prenagen esensis,prenagen esensis cokl gr,prenagen esensis cokl,prenagen esens cokl,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN ESENSIS VAN 180GR,prenagen esensis van,prenagen esensis van gr,prenagen esensis van,prenagen esens van,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN LACTAMOM VANILA 200GR,prenagen lactamom vanila,prenagen lactamom vanila gr,prenagen lactamom vanila,prenagen lactamom vanila,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN EMESIS PLAIN 200G,prenagen emesis plain,prenagen emesis plain g,prenagen emesis plain,prenagen emesis plain,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN EMESIS COKLAT 200GR,prenagen emesis coklat,prenagen emesis coklat gr,prenagen emesis coklat,prenagen emesis coklat,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN MOMMY STRAW 200G,prenagen mommy straw,prenagen mommy straw g,prenagen mommy straw,prenagen mommy straw,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN MOMMY COKLAT 400G,prenagen mommy coklat,prenagen mommy coklat g,prenagen mommy coklat,prenagen mommy coklat,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN EMESIS COKLAT 400G,prenagen emesis coklat,prenagen emesis coklat g,prenagen emesis coklat,prenagen emesis coklat,4.0,3.0,1.0,25.0
Klik K24,OMEPRAZOLE NOVELL 20MG KAPSUL,omeprazole novell,omeprazole novell mg kapsul,omeprazole novell mg kapsul,omeprazole novell mg kapsul,4.0,4.0,0.0,0.0
Klik K24,RANITIDINE DEXA 150MG TABLET,ranitidine dexam,ranitidine dexa mg tablet,ranitidine dexa mg tablet,ranitidine dexa mg tablet,4.0,4.0,0.0,0.0
Klik K24,PRAZOTEC 30MG KAPSUL,prazotec,prazotec mg kapsul,prazotec mg kapsul,prazotec mg kapsul,3.0,3.0,0.0,0.0
Klik K24,ULSAFATE SUSP 200ML,ulsafate susp,ulsafate susp ml,ulsafate susp,ulsafate susp,3.0,2.0,1.0,33.3
Klik K24,ULSAFATE 500MG TABLET,ulsafate,ulsafate mg tablet,ulsafate mg tablet,ulsafate mg tablet,3.0,3.0,0.0,0.0
Klik K24,MAGASIDA TABLET (isi 10 tablet),magasida,magasida tablet isi tablet,magasida tablet tablet,magasida tablet tablet,5.0,3.0,2.0,40.0
Klik K24,PROMAG CHEW TABLET (Per Strip isi 10 Tablet),promag chew,promag chew tablet per strip isi tablet,promag chew tablet strip tablet,promag chew tablet strip tablet,8.0,5.0,3.0,37.5
Klik K24,ACITRAL TABLET,acitral,acitral tablet,acitral tablet,acitral tablet,2.0,2.0,0.0,0.0
Klik K24,POLYCROL SUSP 100ML,polycrol susp,polycrol susp ml,polycrol susp,polycrol susp,3.0,2.0,1.0,33.3
Klik K24,NOVAMAG CHEW TABLET,novamag chew,novamag chew tablet,novamag chew tablet,novamag chew tablet,3.0,3.0,0.0,0.0
Klik K24,FARMACROL FORTE TABLET,farmacrol forte,farmacrol forte tablet,farmacrol forte tablet,farmacrol forte tablet,3.0,3.0,0.0,0.0
Klik K24,PLANTACID F SUSP 100ML,plantacid f,plantacid f susp ml,plantacid susp,plantacid susp,4.0,2.0,2.0,50.0
Klik K24,PROSOGAN FD 30MG TABLET,prosogan fd,prosogan fd mg tablet,prosogan fd mg tablet,prosogan fd mg tablet,4.0,4.0,0.0,0.0
Klik K24,RANTIN 150MG TABLET,rantin,rantin mg tablet,rantin mg tablet,rantin mg tablet,3.0,3.0,0.0,0.0
Klik K24,ULTILOX TABLET (1 Strtip isi 10 Tablet),ultilox,ultilox tablet strtip isi tablet,ultilox tablet strtip tablet,ultilox tablet strtip tablet,7.0,4.0,3.0,42.9
Klik K24,ULSAFATE SUSP 100ML,ulsafate susp,ulsafate susp ml,ulsafate susp,ulsafate susp,3.0,2.0,1.0,33.3
Klik K24,CAPRAZOL,caprazol,caprazol,caprazol,caprazol,1.0,1.0,0.0,0.0
Klik K24,ULMO 20MG TABLET,ulmo,ulmo mg tablet,ulmo mg tablet,ulmo mg tablet,3.0,3.0,0.0,0.0
Klik K24,PROMAG SUSP 10ML SACH 6S,promag susp,promag susp ml sach s,promag susp sach,promag susp sach,5.0,3.0,2.0,40.0
Klik K24,POLYSILANE MAX PAPPERMINT TABLET,polysilane max pappermint,polysilane max pappermint tablet,polysilane max pappermint tablet,polysilane max pappermint tablet,4.0,4.0,0.0,0.0
Klik K24,ACITRAL SUSP 120ML,acitral susp,acitral susp ml,acitral susp,acitral susp,3.0,2.0,1.0,33.3
Klik K24,ALUMY TABLET,alumy,alumy tablet,alumy tablet,alumy tablet,2.0,2.0,0.0,0.0
Klik K24,BUFANTACID TABLET (1 Strip isi 10 tablet),bufantacid,bufantacid tablet strip isi tablet,bufantacid tablet strip tablet,bufantacid tablet strip tablet,7.0,4.0,3.0,42.9
Klik K24,CIMETIDINE HOLI 200MG TABLET,cimetidine holi,cimetidine holi mg tablet,cimetidine holi mg tablet,cimetidine holi mg tablet,4.0,4.0,0.0,0.0
Klik K24,CIMEXOL 200MG KAPLET,cimexol,cimexol mg kaplet,cimexol mg,cimexol mg,3.0,2.0,1.0,33.3
Klik K24,CIMETIDINE FM 200MG TABLET,cimetidine,cimetidine fm mg tablet,cimetidine fm mg tablet,cimetidine fm mg tablet,4.0,4.0,0.0,0.0
Klik K24,CIMETIDINE PROMED 200MG TABLET,cimetidine,cimetidine promed mg tablet,cimetidine promed mg tablet,cimetidine promed mg tablet,4.0,4.0,0.0,0.0
Klik K24,HUFAMAG PLUS SIRUP 60ML,hufamag sirup,hufamag plus sirup ml,hufamag sirup,hufamag sirup,4.0,2.0,2.0,50.0
Klik K24,HUFAMAG PLUS TABLET,hufamag plus,hufamag plus tablet,hufamag tablet,hufamag tablet,3.0,2.0,1.0,33.3
Klik K24,S OMEVELL 20MG FC TABLET,somevell,s omevell mg fc tablet,omevell mg fc tablet,omevell mg fc tablet,5.0,4.0,1.0,20.0
Klik K24,SUCRALFATE PROMED 500MG/5ML SUSP 100ML,sucralfate promed,sucralfate promed mgml susp ml,sucralfate promed mgml susp,sucralfate promed mgml susp,5.0,4.0,1.0,20.0
Klik K24,POSTINOR 750MCG TABLET,postinor,postinor mcg tablet,postinor mcg tablet,postinor mcg tablet,3.0,3.0,0.0,0.0
Klik K24,TESTPACK TEST KEHAMILAN,testpack kehamilan,testpack test kehamilan,testpack test kehamilan,testpack test hamil,3.0,3.0,0.0,0.0
Klik K24,FOLACOM TABLET,folacom,folacom tablet,folacom tablet,folacom tablet,2.0,2.0,0.0,0.0
Klik K24,NUTRIMAMA 3 KAPSUL,nutrimama,nutrimama kapsul,nutrimama kapsul,nutrimama kapsul,3.0,2.0,1.0,33.3
Klik K24,CALCIFAR TABLET,calcifar,calcifar tablet,calcifar tablet,calcifar tablet,2.0,2.0,0.0,0.0
Klik K24,NUTRIMAMA 1 KAPSUL LUNAK (1 Botol isi 15 Kapsul),nutrimama kapsul,nutrimama kapsul lunak botol isi kapsul,nutrimama kapsul kapsul,nutrimama kapsul kapsul,9.0,3.0,6.0,66.7
Klik K24,NUTRIMAMA 2 KAPSUL LUNAK,nutrimama,nutrimama kapsul lunak,nutrimama kapsul,nutrimama kapsul,4.0,2.0,2.0,50.0
Klik K24,NUTRIMAMA 3 KAPSUL LUNAK,nutrimama,nutrimama kapsul lunak,nutrimama kapsul,nutrimama kapsul,4.0,2.0,2.0,50.0
Klik K24,ANELAT TABLET,anelat,anelat tablet,anelat tablet,anelat tablet,2.0,2.0,0.0,0.0
Klik K24,NUTRIMAMA 2 KAPSUL,nutrimama,nutrimama kapsul,nutrimama kapsul,nutrimama kapsul,3.0,2.0,1.0,33.3
Klik K24,VITAMAM 1,vitamamin,vitamam,vitamam,vitamam,2.0,1.0,1.0,50.0
Klik K24,NULACTA PLUS KAPSUL,nulacta plus,nulacta plus kapsul,nulacta kapsul,nulacta kapsul,3.0,2.0,1.0,33.3
Klik K24,NUTRIMAMA 1 (1 blister isi 10 kapsul lunak),nutrimama,nutrimama blister isi kapsul lunak,nutrimama blister kapsul,nutrimama blister kapsul,8.0,3.0,5.0,62.5
Klik K24,CALCIFAR PLUS TABLET,calcifar plus,calcifar plus tablet,calcifar tablet,calcifar tablet,3.0,2.0,1.0,33.3
Klik K24,AFOLAT TABLET,afolat,afolat tablet,afolat tablet,afolat tablet,2.0,2.0,0.0,0.0
Klik K24,FOLAMIL GOLD TABLET (1 Botol isi 30 Kapsul),folamil gold,folamil gold tablet botol isi kapsul,folamil gold tablet kapsul,folamil gold tablet kapsul,8.0,4.0,4.0,50.0
Klik K24,PRENAGEN EMESIS VANILA DELIGHT 180G BOX,prenagen emesis vanila delight,prenagen emesis vanila delight g box,prenagen emesis vanila delight,prenagen emesis vanila delight,6.0,4.0,2.0,33.3
Klik K24,PRENAGEN EMESIS VELVETY CHOCOLATE 360G BOX,prenagen emesis velvety chocolate,prenagen emesis velvety chocolate g box,prenagen emesis velvety chocolate,prenagen emesis velvety chocolate,6.0,4.0,2.0,33.3
Klik K24,PRENATAL KAPSUL (1 strip isi 10 kapsul),prenatal kapsul,prenatal kapsul strip isi kapsul,kapsul strip kapsul,kapsul strip kapsul,7.0,3.0,4.0,57.1
Klik K24,SENSITIF TEST KEHAMILAN,test kehamilan,sensitif test kehamilan,test kehamilan,test hamil,3.0,2.0,1.0,33.3
Klik K24,AMOR TEST KEHAMILAN,amor test kehamilan,amor test kehamilan,amor test kehamilan,amor test hamil,3.0,3.0,0.0,0.0
Klik K24,PRENATIN DF TABLET,prenatin df,prenatin df tablet,prenatin df tablet,prenatin df tablet,3.0,3.0,0.0,0.0
Klik K24,CALSICAL TABLET,calsical,calsical tablet,calsical tablet,calsical tablet,2.0,2.0,0.0,0.0
Klik K24,SANGOBION BABY DROP 30ML,sangobion baby drop,sangobion baby drop ml,sangobion baby drop,sangobion baby drop,4.0,3.0,1.0,25.0
Klik K24,PRENAGEN EMESIS VELVETY CHOCOLATE 180G BOX,prenagen emesis velvety chocolate,prenagen emesis velvety chocolate g box,prenagen emesis velvety chocolate,prenagen emesis velvety chocolate,6.0,4.0,2.0,33.3
Klik K24,BYE BYE FEVER BAYI,bye bye fever bayi,bye bye fever bayi,bye bye fever,bye bye fever,4.0,3.0,1.0,25.0
Klik K24,TIGA ANAK MINYAK TELON 90ML,tiga anak minyak,tiga anak minyak telon ml,minyak telon,minyak ton,5.0,2.0,3.0,60.0
Klik K24,TIGA ANAK MINYAK TELON PLUS 60ML,tiga anak minyak telon,tiga anak minyak telon plus ml,minyak telon,minyak ton,6.0,2.0,4.0,66.7
Klik K24,DRAGON MINYAK TELON 100ML,dragon minyak telon,dragon minyak telon ml,dragon minyak telon,dragon minyak ton,4.0,3.0,1.0,25.0
Klik K24,MY BABY MINYAK TELON PLUS LAVENDER 90ML,baby minyak telon,my baby minyak telon plus lavender ml,my baby minyak telon lavender,my baby minyak ton lavender,7.0,5.0,2.0,28.6
Klik K24,MY BABY LOTION TELON PLUS 50G,baby telon lotion,my baby lotion telon plus g,my baby lotion telon,my baby lotion ton,6.0,4.0,2.0,33.3
Klik K24,TERMOREX PATCH BAYI & ANAK,termorex patch,termorex patch bayi anak,termorex patch,termorex patch,5.0,2.0,3.0,60.0
Klik K24,LANG MINYAK TELON PLUS 100ML,lang minyak telon,lang minyak telon plus ml,lang minyak telon,lang minyak ton,5.0,3.0,2.0,40.0
Klik K24,MINYAK TELON TRESNOJOYO PLUS LAVENDER 60ML,minyak telon tresnojoyo,minyak telon tresnojoyo plus lavender ml,minyak telon tresnojoyo lavender,minyak ton tresnojoyo lavender,6.0,4.0,2.0,33.3
Klik K24,MINYAK TELON TRESNOJOYO 60ML,minyak telon tresnojoyo,minyak telon tresnojoyo ml,minyak telon tresnojoyo,minyak ton tresnojoyo,4.0,3.0,1.0,25.0
Klik K24,MY BABY MINYAK TELON PLUS 60ML,baby minyak telon,my baby minyak telon plus ml,my baby minyak telon,my baby minyak ton,6.0,4.0,2.0,33.3
Klik K24,BEBE ROOSIE TELON CR 60G,bebe roosie telon,bebe roosie telon cr g,bebe roosie telon cr,bebe roosie ton cr,5.0,4.0,1.0,20.0
Klik K24,MINYAK TELON LANG 15ML,minyak telon,minyak telon lang ml,minyak telon lang,minyak ton lang,4.0,3.0,1.0,25.0
Klik K24,MY BABY MINYAK TELON PLUS 90ML,baby minyak telon,my baby minyak telon plus ml,my baby minyak telon,my baby minyak ton,6.0,4.0,2.0,33.3
Klik K24,MINYAK TELON LANG 30ML,minyak telon,minyak telon lang ml,minyak telon lang,minyak ton lang,4.0,3.0,1.0,25.0
Klik K24,MINYAK TELON HUKI 60ML,minyak telon,minyak telon huki ml,minyak telon huki,minyak ton huki,4.0,3.0,1.0,25.0
Klik K24,HUKI MINYAK TELON 30ML,huki minyak telon,huki minyak telon ml,huki minyak telon,huki minyak ton,4.0,3.0,1.0,25.0
Klik K24,MINYAK TELON CAP GAJAH 60ML,minyak telon,minyak telon cap gajah ml,minyak telon cap gajah,minyak ton cap gajah,5.0,4.0,1.0,20.0
Klik K24,MINYAK TELON 3A 60ML,minyak telon,minyak telon a ml,minyak telon,minyak ton,4.0,2.0,2.0,50.0
Klik K24,KONICARE MINYAK TELON EXTRA LEMONGRASS 125ML,konicare minyak telon,konicare minyak telon extra lemongrass ml,konicare minyak telon extra lemongrass,konicare minyak ton extra lemongrass,6.0,5.0,1.0,16.7
Klik K24,KONICARE MINYAK TELON EXTRA LEMONGRASS 60ML,konicare minyak telon,konicare minyak telon extra lemongrass ml,konicare minyak telon extra lemongrass,konicare minyak ton extra lemongrass,6.0,5.0,1.0,16.7
Klik K24,HEROCYN BABY POWDER 100G,herocyn baby powder,herocyn baby powder g,herocyn baby powder,herocyn baby powder,4.0,3.0,1.0,25.0
Klik K24,MY BABY MINYAK TELON PLUS LONG PROTECT 90ML,baby minyak telon,my baby minyak telon plus long protect ml,my baby minyak telon long protect,my baby minyak ton long protect,8.0,6.0,2.0,25.0
Klik K24,MY BABY MINYAK TELON PLUS LONG PROTECT 60ML,baby minyak telon,my baby minyak telon plus long protect ml,my baby minyak telon long protect,my baby minyak ton long protect,8.0,6.0,2.0,25.0
Klik K24,PENGUKUR TINGGI BAYI,pengukur,pengukur tinggi bayi,pengukur,ukur,3.0,1.0,2.0,66.7
Klik K24,PIGEON BABY POWDER JASMINE & ROSE 200G,pigeon baby powder,pigeon baby powder jasmine rose g,pigeon baby powder jasmine rose,pigeon baby powder jasmine rose,7.0,5.0,2.0,28.6
Klik K24,CUSSONS BABY POWDER SOFT&SMOOTH 50G,cussions baby powder,cussons baby powder softsmooth g,cussons baby powder softsmooth,cussons baby powder softsmooth,5.0,4.0,1.0,20.0
Klik K24,CUSSONS BABY POWDER MILD&GENTLE 100G,cussions baby powder,cussons baby powder mildgentle g,cussons baby powder mildgentle,cussons baby powder mildgentle,5.0,4.0,1.0,20.0
Klik K24,CUSSONS BABY POWDER FRESH & NOURISH 100G,cussions baby powder,cussons baby powder fresh nourish g,cussons baby powder fresh nourish,cussons baby powder fresh nourish,7.0,5.0,2.0,28.6
Klik K24,CUSSONS BABY POWDER SOFT&SMOOTH 200G,cussions baby powder,cussons baby powder softsmooth g,cussons baby powder softsmooth,cussons baby powder softsmooth,5.0,4.0,1.0,20.0
Klik K24,BISOPROLOL FUMARATE 5MG TABLET NOVELL,bisoprolol fumarate,bisoprolol fumarate mg tablet novell,bisoprolol fumarate mg tablet novell,bisoprolol fumarate mg tablet novell,5.0,5.0,0.0,0.0
Klik K24,CANDESARTAN DEXA 8MG TABLET,candesartan dexam,candesartan dexa mg tablet,candesartan dexa mg tablet,candesartan dexa mg tablet,4.0,4.0,0.0,0.0
Klik K24,JATI BELANDA,jati belanda,jati belanda,jati belanda,jati belanda,2.0,2.0,0.0,0.0
Klik K24,BENECHECK PRIME CHOLESTEROL STRIP isi 10 (TUBE),benecheck prime cholestrol strip,benecheck prime cholesterol strip isi tube,benecheck prime cholesterol strip tube,benecheck prime cholesterol strip tube,7.0,5.0,2.0,28.6
Klik K24,ENTRASOL ACTIVE VANILA LATTE 350G,entrasol active vanila latte,entrasol active vanila latte g,entrasol active vanila latte,entrasol active vanila latte,5.0,4.0,1.0,20.0
Klik K24,ENTRASOL ACTIVE COKLAT 340G,entrasol coklat,entrasol active coklat g,entrasol active coklat,entrasol active coklat,4.0,3.0,1.0,25.0
Klik K24,ENTRASOL ACTIVE VANILLA LATTE 160GR,entrasol active vanilla,entrasol active vanilla latte gr,entrasol active vanilla latte,entrasol active vanilla latte,5.0,4.0,1.0,20.0
Klik K24,ENTRASOL QUICKSTART CHOCOLATE 30G,entrasol chocolate,entrasol quickstart chocolate g,entrasol quickstart chocolate,entrasol quickstart chocolate,4.0,3.0,1.0,25.0
Klik K24,GHOLIBAN TEH CELUP DAUN JATI CINA,gholiban teh celup,gholiban teh celup daun jati cina,gholiban teh celup daun jati cina,gholiban teh celup daun jati cina,6.0,6.0,0.0,0.0
Klik K24,STATOR 10MG TABLET,stator,stator mg tablet,stator mg tablet,stator mg tablet,3.0,3.0,0.0,0.0
Klik K24,COVERAM 5MG/5MG TABLET,coveram,coveram mgmg tablet,coveram mgmg tablet,coveram mgmg tablet,3.0,3.0,0.0,0.0
